strategy,elapsed_seconds,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
padded,-105.98332166671753,2,0.0,97871.0,0.0,73.5
padded,-105.98332166671753,3,0.0,97871.0,0.0,74.22
padded,-105.78332161903381,0,0.0,97871.0,0.0,73.38
padded,-105.78332161903381,1,0.0,97871.0,0.0,74.58
padded,-105.78332161903381,2,0.0,97871.0,0.0,73.49
padded,-105.78332161903381,3,0.0,97871.0,0.0,74.21
padded,-105.5833215713501,0,0.0,97871.0,0.0,73.34
padded,-105.58232164382935,1,0.0,97871.0,0.0,74.58
padded,-105.58232164382935,2,0.0,97871.0,0.0,73.48
padded,-105.58232164382935,3,0.0,97871.0,0.0,74.18
padded,-105.38232159614563,0,0.0,97871.0,0.0,73.33
padded,-105.38232159614563,1,0.0,97871.0,0.0,74.58
padded,-105.38232159614563,2,0.0,97871.0,0.0,73.51
padded,-105.38232159614563,3,0.0,97871.0,0.0,74.24
padded,-105.18232154846191,0,0.0,97871.0,0.0,73.33
padded,-105.18232154846191,1,0.0,97871.0,0.0,74.6
padded,-105.18232154846191,2,0.0,97871.0,0.0,73.51
padded,-105.18232154846191,3,0.0,97871.0,0.0,74.22
padded,-104.98232173919678,0,0.0,97871.0,0.0,73.33
padded,-104.98132157325745,1,0.0,97871.0,0.0,74.58
padded,-104.98132157325745,2,0.0,97871.0,0.0,73.52
padded,-104.98132157325745,3,0.0,97871.0,0.0,74.2
padded,-104.78132152557373,0,0.0,97871.0,0.0,73.3
padded,-104.78132152557373,1,0.0,97871.0,0.0,74.61
padded,-104.78132152557373,2,0.0,97871.0,0.0,73.54
padded,-104.78132152557373,3,0.0,97871.0,0.0,74.15
padded,-104.5813217163086,0,0.0,97871.0,0.0,73.3
padded,-104.5813217163086,1,0.0,97871.0,0.0,74.62
padded,-104.5813217163086,2,0.0,97871.0,0.0,73.53
padded,-104.5813217163086,3,0.0,97871.0,0.0,74.21
padded,-104.38132166862488,0,0.0,97871.0,0.0,73.34
padded,-104.38132166862488,1,0.0,97871.0,0.0,74.63
padded,-104.38032150268555,2,0.0,97871.0,0.0,73.51
padded,-104.38032150268555,3,0.0,97871.0,0.0,74.21
padded,-104.18032169342041,0,0.0,97871.0,0.0,73.36
padded,-104.18032169342041,1,0.0,97871.0,0.0,74.63
padded,-104.18032169342041,2,0.0,97871.0,0.0,73.53
padded,-104.18032169342041,3,0.0,97871.0,0.0,74.24
padded,-103.9803216457367,0,0.0,97871.0,0.0,73.32
padded,-103.9803216457367,1,0.0,97871.0,0.0,74.63
padded,-103.9803216457367,2,0.0,97871.0,0.0,73.51
padded,-103.9803216457367,3,0.0,97871.0,0.0,74.19
padded,-103.77032160758972,0,0.0,97871.0,0.0,73.31
padded,-103.77032160758972,1,0.0,97871.0,0.0,74.61
padded,-103.77032160758972,2,0.0,97871.0,0.0,73.51
padded,-103.77032160758972,3,0.0,97871.0,0.0,74.25
padded,-103.570321559906,0,0.0,97871.0,0.0,73.32
padded,-103.570321559906,1,0.0,97871.0,0.0,74.61
padded,-103.56932163238525,2,0.0,97871.0,0.0,73.5
padded,-103.56932163238525,3,0.0,97871.0,0.0,74.25
padded,-103.36932158470154,0,0.0,97871.0,0.0,73.29
padded,-103.36932158470154,1,0.0,97871.0,0.0,74.62
padded,-103.36932158470154,2,0.0,97871.0,0.0,73.5
padded,-103.36932158470154,3,0.0,97871.0,0.0,74.25
padded,-103.16932153701782,0,0.0,97871.0,0.0,73.26
padded,-103.16932153701782,1,0.0,97871.0,0.0,74.63
padded,-103.16932153701782,2,0.0,97871.0,0.0,73.48
padded,-103.16932153701782,3,0.0,97871.0,0.0,74.19
padded,-102.96932172775269,0,0.0,97871.0,0.0,73.29
padded,-102.96932172775269,1,0.0,97871.0,0.0,74.64
padded,-102.96832156181335,2,0.0,97871.0,0.0,73.48
padded,-102.96832156181335,3,0.0,97871.0,0.0,74.26
padded,-102.76832151412964,0,0.0,97871.0,0.0,73.33
padded,-102.76832151412964,1,0.0,97871.0,0.0,74.65
padded,-102.76832151412964,2,0.0,97871.0,0.0,73.46
padded,-102.76832151412964,3,0.0,97871.0,0.0,74.25
padded,-102.5683217048645,0,0.0,97871.0,0.0,73.32
padded,-102.5683217048645,1,0.0,97871.0,0.0,74.67
padded,-102.5683217048645,2,0.0,97871.0,0.0,73.47
padded,-102.5683217048645,3,0.0,97871.0,0.0,74.28
padded,-102.36832165718079,0,0.0,97871.0,0.0,73.33
padded,-102.36832165718079,1,0.0,97871.0,0.0,74.65
padded,-102.36832165718079,2,0.0,97871.0,0.0,73.48
padded,-102.36832165718079,3,0.0,97871.0,0.0,74.24
padded,-102.16732168197632,0,0.0,97871.0,0.0,73.38
padded,-102.16732168197632,1,0.0,97871.0,0.0,74.64
padded,-102.16732168197632,2,0.0,97871.0,0.0,73.51
padded,-102.16732168197632,3,0.0,97871.0,0.0,74.29
padded,-101.9673216342926,0,0.0,97871.0,0.0,73.37
padded,-101.9673216342926,1,0.0,97871.0,0.0,74.62
padded,-101.9673216342926,2,0.0,97871.0,0.0,73.51
padded,-101.9673216342926,3,0.0,97871.0,0.0,74.3
padded,-101.76732158660889,0,0.0,97871.0,0.0,73.34
padded,-101.76732158660889,1,0.0,97871.0,0.0,74.59
padded,-101.76732158660889,2,0.0,97871.0,0.0,73.53
padded,-101.76732158660889,3,0.0,97871.0,0.0,74.33
padded,-101.56632161140442,0,0.0,97871.0,0.0,73.36
padded,-101.56632161140442,1,0.0,97871.0,0.0,74.56
padded,-101.56632161140442,2,0.0,97871.0,0.0,73.52
padded,-101.56632161140442,3,0.0,97871.0,0.0,74.28
